headword,pos,supplement,entry,meaning,ipa,word_id,example_sentence,translated_sentence,sentence_id
,,,critique,"〈C〉(美術・文芸作品などに関する)評論  / 〈U〉(一般に)論評,批判",/kɹɪˈtiːk/,10114,She wrote a scathing critique of the new art exhibition.,彼女は新しい美術展について辛辣な評論を書いた。,2997149
,,,simultaneously,同時に,/sɪˌmʌlˈteɪniəsli/,39008,"They were talking simultaneously, making it difficult to understand either of them.",彼らは同時に話していて、どちらの言葉も理解しにくかった。,3004588
,,,sin,"【名/U】(宗教・道徳上の) 罪 / 【名/C】罪の行為 / 【動/自】おきてを破る,罪を犯す  / 《...に》違反(過失)をする,背く《against ...》",/sɪn/,39010,I committed a sin and I regret it.,私は罪を犯し、後悔しています。,3004587
,,,agriculture,"農業,農学",/ˈæɡrɪˌkʌlʧər/,866,Agriculture plays a vital role in the economy of many countries.,農業は多くの国々の経済で重要な役割を果たしています。,2995885
,,,motif,"【名/C】（文学・芸術作品の表現の中心となる）主題, モチーフ / （デザインなどに繰り返して用いられる）主模様, 基調",/moˈtif/,27625,The butterfly is a common motif in Japanese art.,蝶は日本の美術でよく使われるモチーフです。,1629179
,,,nationalism,"愛国心;国家主義  / (植民地などの)典族芝義,独立自治主義",/ˈnæʃənəlɪzəm/,28168,Nationalism is a strong sense of love and loyalty towards one's country.,愛国心は、自国への強い愛と忠誠心のことです。,1641754
,,,necessity,"〈U〉《時にa ~》必要, 必要性 / 〈C〉《しばしば複数形で》《...の》必需品《of, for, to ...》",/nɪˈsɛsəti/,28288,Education is a necessity for personal growth.,教育は個人の成長に必要不可欠です。,3001843
,,,allocation,"(…への)割り当て,配置;〈C〉割り当て額(量)《+to(for)+名)》",/ˌæləˈkeɪʃən/,1151,The company made an allocation of funds for research and development.,会社は研究開発のために資金を割り当てました。,1657781
,,,nicely,"見事に,気持ちよく;うまく  / 精密に",/ˈnaɪsli/,28546,She played the piano nicely.,彼女は見事にピアノを演奏した。,3001914
,,,niche,"壁がん(像・花びんなどを置く壁のくぼみ)  / (…に)ふさわしい場所(地位,仕事),適所《+for+名》",/nitʃ/,28549,I found a small niche in the wall where I can display my favorite vase.,私は壁の中に小さな壁がんを見つけました。そこにはお気に入りの花びんを飾ることができます。,3001915
,,,delta,"デルタ(ギリシア語アルファベットの第4字Δ,δ;英語D,dに相当)  / (河口の)三角州,デルタ  / 三角形をしたもの",/dɛltə/,11263,The symbol Δ represents the Greek letter delta.,記号Δはギリシャ文字デルタを表します。,1642235
,,,anti,【接頭辞】反…；非…；対…；抗…；不…,/ˈænti/,1713,The anti-war movement gained momentum in the 1960s.,反戦運動は1960年代に勢いを増した。,2996110
,,,nucleus,"中心,核  / (生物の)細胞核  / 原子核",/ˈnjuːkliəs/,29017,The nucleus is the central part of an atom.,原子核は原子の中心部です。,3002030
,,,novice,"【名】新参者,初心者,未熟者；修練士；新信者；未勝利馬",/'nɑvɪs/,28974,She is a novice in the field of photography.,彼女は写真の分野での新参者です。,1657010
,,,applause,拍手喝采;称賛 /  a round of applause  = 拍手喝采,/əˈplɔːz/,1930,His great performance drew thundering applause from the audience.,彼の名演技に観客はやんやの喝采を送った。,149662
,,,apple,リンゴ;リンゴの木,/ˈæpəl/,1931,I ate an apple this morning.,今朝リンゴを食べました。,1623419
,,,objection,"(…に対する)反対,異議,異論《+to(against)+名(doing,wh-節)》  / (…に対する)嫌悪,不満《+to(against)+名(doing,wh‐節)》  / (…に)反対する理由(根拠)《+to(against)+名(doing,wh‐節)》",/əbˈdʒɛkʃən/,29165,I have no objection to your plan.,あなたの計画には反対意見はありません。,3002082
,,,observer,"(…を)観察する人,見守る人《+of+名》  / オブザーバー(会議などの正式の代表者でなく傍聴する人)  / (規則・習慣などを)守る人",/əbˈzɜːrvər/,29212,The scientist acted as an observer during the experiment.,科学者は実験中に観察者として行動しました。,1662783
,,,oral,"口頭の,口述の(spoken)  / 口の,口部の  / 経口の",/ˈɔːrəl/,29714,Oral communication is an important skill in the workplace.,職場では口頭コミュニケーションが重要なスキルです。,3002247
,,,organ,"オルガン,パイプオルガン(pipe organ),リードオルガン(reed organ),電子オルガン(electronic organ),手回しオルガン(barrel organ)  / (動植物の)器官  / (政党・会社などの)機関誌,機関紙  / 《しばしば複数形で》(行動・実施などの)組織,機関",/ˈɔːrɡən/,29772,She plays the organ at church every Sunday.,彼女は毎週日曜日に教会でオルガンを演奏します。,3002259
,,,organism,"有機体,生物  / (国家・社会などの)有機的組織体",/ˈɔːrɡənɪzəm/,29780,An organism is a living thing that can function on its own.,生物とは、それ自体で機能することができる生き物である。,3002269
,,,orientation,"〈U〉(新しい環境などに)適応させること, 適応すること / 方位測定 / 〈C〉〈U〉(新入生などへの)オリエンテーション",/ˌɔːriənˈteɪʃən/,29801,Orientation programs are designed to help new employees adapt to their new work environment.,オリエンテーションプログラムは新入社員が新しい職場環境に適応するのを支援するために設計されています。,3002274
,,,soluble,"水溶性の, 溶解性の / 解決できる",/'sɒljʊbəl/,39894,This substance is soluble in water.,この物質は水に溶ける。,1647519
,,,bacterial,"バクテリアの,細菌の",/bækˈtɪə.ri.əl/,3031,Bacterial infections can be treated with antibiotics.,バクテリア感染は抗生物質で治療できます。,1639862
,,,painful,"(肉体的・精神的に)痛い,苦痛の  / 人を苦しめる,やっかいな",/ˈpeɪnfəl/,30367,I have a painful headache.,厄介な頭痛持ちです,3002427
,,,partial,"一部分の,部分的な / 不完全な / 不公平な,偏った / 《Aが》特に好きで《be ~ to A》",/pɑːrʃəl/,30722,He only gave a partial explanation of the situation.,彼は状況の一部の説明しかしなかった。,1628303
,,,partially,"部分的に,一部分  / 不公平に,偏って",/pɑːrˈʃəli/,30724,She only partially completed the project.,彼女はプロジェクトを部分的にしか完了させませんでした。,1641755
,,,plantation,"(大規模な)農場,栽倍場  / 植林地",/plænˈteɪʃən/,32157,The plantation covers a vast area and produces a variety of crops.,その農場は広大な面積をカバーし、さまざまな作物を生産しています。,3002836
,,,pole,"【名/C】(地球などの) 極 / 《物理》電極, 磁極, (核・細胞などの)極 / (性格・意見などの)相反対",/poʊl/,32461,,,
,,,portrayal,〈U〉(…についての)描写《+of+名》  / 〈C〉(…を)描写した絵(文)《+of+名》,/pɔrˈtreɪəl/,32728,The novel provides a vivid portrayal of life in the 19th century.,その小説は19世紀の生活の鮮やかな描写を提供しています。,1645001
,,,cattle,（集合的に）畜牛,/'kætəl/,6676,The rancher raised a herd of cattle on his farm.,その牧場主は農場で牛の群れを育てました。,3009310
,,,processor,[農産物]加工業者  / (コンピューターの)データ処理装置,/prəˈsɛsər/,33490,The processor is responsible for processing agricultural products.,農産物加工業者は農産物の加工を担当しています。,3003180
,,,productive,"生産的な,多産な / 実りのある,建設的な / 利益をもたらす",/pɹəˈdʌktɪv/,33523,She is a very productive worker.,彼女は非常に生産的な労働者です。,3003189
,,,progressive,"(行列などが)前進する,進んで行く  / (事態が)進展する,進行する  / 進歩的な,革新的な  / (病気・暴力などが)次第に悪くなる(広がる)  / (課税が)累進的な  / (文法で)進行[形]の  / 進歩的な人,革新主義者",/prəˈɡrɛsɪv/,33578,The project is making progressive steps towards completion.,プロジェクトは完成に向けて前進しています。,1645266
,,,profound,深遠な / 心の底からの / 完全な / 深みのある / 重大な,/prəˈfaʊnd/,33553,Her knowledge on the subject is profound.,彼女のその科目に関する知識は深遠です。,3003204
,,,pronounce,"〈単語・文・音〉‘を'発音する;〈単語の発音〉‘を'発音記号で示す  / …‘を'宣言する,言明する;…‘を'宣告する  / 発音する  / (…について)判断(判決)を下す《+on(upon)+名》",/prəˈnaʊns/,33643,Can you pronounce this word correctly?,この単語を正しく発音できますか？,3003224
,,,chemotherapy,化学療法,/t͡ʃiːmoʊˈθɛrəpi/,7201,She underwent chemotherapy to treat her cancer.,彼女はがんを治療するために化学療法を受けました。,1651323
,,,purely,"全く,完全に  / 純粋に,きれいに,清らかに",/pjʊəli/,34133,I am purely focused on my work.,私は全く仕事に集中しています。,3003381
,,,circa,"(とくに近似の年代を示すのに用いて)およそ, 約, 頃",/sɜːr.kə/,7606,"He was born circa 1950, but the exact date is unknown.",彼は1950年頃に生まれましたが、正確な日付は不明です。,1626721
,,,quiz,"小テスト  / クイズ  / (…について)《人》‘に'質問する,試験する《+名《人》+about(no)+名》",/kwɪz/,34472,I need to study for the quiz tomorrow.,明日の小テストのために勉強しなければならない。,3003375
,,,radiation,"〈U〉(光・熱・放射能などの)発散,放射  / 〈C〉放射物;放射線;輻射(ふくしゃ)熱  / 〈C〉(喜び・幸福感などの)発散《+of+名》  / =radioactivity",/ˌreɪdiˈeɪʃən/,34589,Exposure to radiation can have harmful effects on the body.,放射線にさらされると体に有害な影響を及ぼすことがあります。,1628814
,,,coefficient,"〈C〉(数学で)係数, (物理で)係数,率",/kəʊɪˈfɪʃənt/,8175,The coefficient of friction determines how much two surfaces will slide against each other.,摩擦係数は、2つの表面がどれだけ滑り合うかを決定します。,1628601
,,,rational,"(物事が)道理にかなった,合理的な  / (人が)理性的な,分別のある  / 理性を備えた  / (数が)有理の",/ræʃənəl/,34857,He made a rational decision based on the facts.,彼は事実に基づいて道理にかなった決断をした。,3003495
,,,reactor,反応装置  / = nuclear reactor,/riˈæktər/,34940,The nuclear reactor generates electricity by harnessing the power of nuclear reactions.,原子炉は核反応の力を利用して電力を生成します。,1659714
,,,realistic,"現実主義の,現実的(実際的)な  / 写実的な,写実主義の  / 実在論の",/rɪəˈlɪstɪk/,34970,He has a realistic view of life.,彼は現実的な人生観を持っています。,3003511
